oid	neutral	year	pages	fullpage_imgs	img_mp	kb_per_page	classification	has_2nd_source	pdf_path
12568	1997 ND 230	1997	15	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND230.pdf
12572	1997 ND 228	1997	14	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND228.pdf
12573	1997 ND 232	1997	12	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND232.pdf
12574	1997 ND 226	1997	13	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND226.pdf
12575	1997 ND 222	1997	9	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND222.pdf
12576	1997 ND 221	1997	23	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND221.pdf
12636	1997 ND 233	1997	25	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND233.pdf
18263	1997 ND 216	1997	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND216.pdf
18264	1997 ND 217	1997	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND217.pdf
18265	1997 ND 218	1997	2	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND218.pdf
18266	1997 ND 219	1997	2	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND219.pdf
18267	1997 ND 220	1997	2	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND220.pdf
12569	1997 ND 234	1997	10	10	76.6	59	SCANNED_OCR	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND234.pdf
12570	1997 ND 234	1997	10	10	76.6	59	SCANNED_OCR	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND234.pdf
12563	1997 ND 236	1997					NO_PDF	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND236.pdf
12571	1997 ND 235	1997	8	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND235.pdf
12577	1997 ND 237	1997	9	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND237.pdf
12582	1997 ND 238	1997	14	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND238.pdf
12578	1997 ND 241	1997	17	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND241.pdf
12579	1997 ND 243	1997	11	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND243.pdf
12585	1997 ND 240	1997	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND240.pdf
18268	1997 ND 239	1997	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND239.pdf
18269	1997 ND 242	1997	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND242.pdf
12580	1997 ND 244	1997	8	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND244.pdf
12583	1997 ND 245	1997	9	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND245.pdf
12584	1997 ND 246	1997	8	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1997/1997ND246.pdf
12586	1998 ND 8	1998	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND8.pdf
12588	1998 ND 10	1998	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND10.pdf
12591	1998 ND 9	1998	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND9.pdf
12592	1998 ND 6	1998	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND6.pdf
12593	1998 ND 4	1998	11	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND4.pdf
12594	1998 ND 5	1998	17	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND5.pdf
12601	1998 ND 12	1998	8	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND12.pdf
12602	1998 ND 11	1998	15	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND11.pdf
12603	1998 ND 7	1998	16	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND7.pdf
18282	1998 ND 1	1998	2	0	0.0	31	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND1.pdf
18294	1998 ND 2	1998	2	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND2.pdf
18303	1998 ND 3	1998	2	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND3.pdf
9485	1998 ND 13	1998	10	0	0.0	35	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND13.pdf
12604	1998 ND 14	1998	10	0	0.0	42	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND14.pdf
12605	1998 ND 17	1998	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND17.pdf
12606	1998 ND 19	1998	6	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND19.pdf
12607	1998 ND 20	1998	10	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND20.pdf
12621	1998 ND 18	1998	15	0	0.0	39	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND18.pdf
12622	1998 ND 21	1998	8	0	0.0	60	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND21.pdf
12623	1998 ND 13	1998	10	0	0.0	35	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND13.pdf
12628	1998 ND 15	1998	14	0	0.0	62	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND15.pdf
12629	1998 ND 15	1998	14	0	0.0	62	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND15.pdf
12630	1998 ND 16	1998	16	0	0.0	64	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND16.pdf
12595	1998 ND 23	1998	6	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND23.pdf
12608	1998 ND 24	1998	24	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND24.pdf
12589	1998 ND 25	1998	11	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND25.pdf
12587	1998 ND 38	1998	10	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND38.pdf
12590	1998 ND 37	1998	9	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND37.pdf
12596	1998 ND 26	1998	13	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND26.pdf
12597	1998 ND 36	1998	7	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND36.pdf
12609	1998 ND 31	1998	9	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND31.pdf
12610	1998 ND 32	1998	9	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND32.pdf
12611	1998 ND 33	1998	7	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND33.pdf
12612	1998 ND 29	1998	11	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND29.pdf
12624	1998 ND 39	1998	7	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND39.pdf
12625	1998 ND 35	1998	16	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND35.pdf
12631	1998 ND 34	1998	6	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND34.pdf
12632	1998 ND 40	1998	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND40.pdf
12637	1998 ND 30	1998	9	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND30.pdf
12638	1998 ND 41	1998	18	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND41.pdf
18301	1998 ND 27	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND27.pdf
18302	1998 ND 28	1998	2	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND28.pdf
12613	1998 ND 42	1998	23	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND42.pdf
12598	1998 ND 56	1998	7	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND56.pdf
12614	1998 ND 51	1998	15	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND51.pdf
12615	1998 ND 49	1998	8	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND49.pdf
12616	1998 ND 48	1998	20	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND48.pdf
12617	1998 ND 45	1998	20	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND45.pdf
12618	1998 ND 55	1998	9	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND55.pdf
12619	1998 ND 54	1998	10	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND54.pdf
12633	1998 ND 52	1998	10	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND52.pdf
12634	1998 ND 46	1998	28	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND46.pdf
12639	1998 ND 50	1998	19	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND50.pdf
12640	1998 ND 53	1998	13	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND53.pdf
18304	1998 ND 43	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND43.pdf
18305	1998 ND 44	1998	2	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND44.pdf
18306	1998 ND 47	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND47.pdf
12620	1998 ND 57	1998	6	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND57.pdf
12599	1998 ND 59	1998	4	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND59.pdf
12600	1998 ND 58	1998	4	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND58.pdf
12626	1998 ND 60	1998	5	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND60.pdf
12627	1998 ND 64	1998	7	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND64.pdf
12641	1998 ND 62	1998	9	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND62.pdf
12642	1998 ND 61	1998	10	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND61.pdf
12643	1998 ND 65	1998	19	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND65.pdf
12644	1998 ND 66	1998	14	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND66.pdf
18307	1998 ND 63	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND63.pdf
12645	1998 ND 69	1998	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND69.pdf
12646	1998 ND 67	1998	14	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND67.pdf
12647	1998 ND 71	1998	19	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND71.pdf
12648	1998 ND 68	1998	9	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND68.pdf
12649	1998 ND 70	1998	6	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND70.pdf
12650	1998 ND 72	1998	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND72.pdf
12651	1998 ND 75	1998	7	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND75.pdf
12652	1998 ND 74	1998	28	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND74.pdf
12653	1998 ND 78	1998	29	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND78.pdf
12654	1998 ND 76	1998	13	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND76.pdf
12655	1998 ND 77	1998	9	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND77.pdf
18308	1998 ND 73	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND73.pdf
18309	1998 ND 79	1998	3	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND79.pdf
12656	1998 ND 93	1998	14	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND93.pdf
12658	1998 ND 91	1998	19	0	1.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND91.pdf
12659	1998 ND 94	1998	21	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND94.pdf
12660	1998 ND 83	1998	16	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND83.pdf
12661	1998 ND 86	1998	10	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND86.pdf
12662	1998 ND 88	1998	9	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND88.pdf
12663	1998 ND 87	1998	6	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND87.pdf
12664	1998 ND 89	1998	3	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND89.pdf
12665	1998 ND 95	1998	11	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND95.pdf
12666	1998 ND 96	1998	9	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND96.pdf
12675	1998 ND 90	1998	4	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND90.pdf
12676	1998 ND 92	1998	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND92.pdf
12677	1998 ND 85	1998	13	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND85.pdf
18310	1998 ND 80	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND80.pdf
18311	1998 ND 81	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND81.pdf
18312	1998 ND 82	1998	2	0	0.0	17	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND82.pdf
18313	1998 ND 84	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND84.pdf
12657	1998 ND 98	1998	3	0	0.0	17	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND98.pdf
12667	1998 ND 97	1998	5	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND97.pdf
12668	1998 ND 99	1998	8	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND99.pdf
12669	1998 ND 100	1998	27	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND100.pdf
12670	1998 ND 105	1998	6	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND105.pdf
12671	1998 ND 103	1998	15	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND103.pdf
12672	1998 ND 106	1998	24	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND106.pdf
12673	1998 ND 104	1998	16	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND104.pdf
12674	1998 ND 101	1998	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND101.pdf
12678	1998 ND 102	1998	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND102.pdf
12679	1998 ND 107	1998	13	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND107.pdf
12680	1998 ND 120	1998	22	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND120.pdf
12681	1998 ND 112	1998	8	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND112.pdf
12682	1998 ND 115	1998	12	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND115.pdf
12683	1998 ND 110	1998	12	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND110.pdf
12684	1998 ND 121	1998	35	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND121.pdf
12685	1998 ND 117	1998	6	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND117.pdf
12686	1998 ND 119	1998	8	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND119.pdf
12687	1998 ND 114	1998	8	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND114.pdf
12688	1998 ND 114	1998	8	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND114.pdf
12689	1998 ND 111	1998	18	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND111.pdf
12690	1998 ND 118	1998	20	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND118.pdf
12691	1998 ND 116	1998	16	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND116.pdf
12692	1998 ND 109	1998	31	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND109.pdf
12706	1998 ND 113	1998	18	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND113.pdf
18283	1998 ND 108	1998	2	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND108.pdf
12707	1998 ND 122	1998	19	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND122.pdf
12708	1998 ND 123	1998	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND123.pdf
12709	1998 ND 129	1998	18	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND129.pdf
12710	1998 ND 129	1998	18	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND129.pdf
12711	1998 ND 126	1998	6	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND126.pdf
12712	1998 ND 132	1998	8	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND132.pdf
12713	1998 ND 134	1998	17	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND134.pdf
12714	1998 ND 135	1998	17	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND135.pdf
12715	1998 ND 133	1998	20	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND133.pdf
12716	1998 ND 128	1998	22	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND128.pdf
12717	1998 ND 130	1998	11	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND130.pdf
12718	1998 ND 131	1998	12	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND131.pdf
18284	1998 ND 124	1998	2	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND124.pdf
18285	1998 ND 125	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND125.pdf
18286	1998 ND 127	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND127.pdf
12722	1998 ND 136	1998	2	0	0.0	28	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND136.pdf
12719	1998 ND 137	1998	13	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND137.pdf
12723	1998 ND 138	1998	10	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND138.pdf
12720	1998 ND 142	1998	6	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND142.pdf
12721	1998 ND 141	1998	16	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND141.pdf
12724	1998 ND 140	1998	13	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND140.pdf
12725	1998 ND 139	1998	16	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND139.pdf
12726	1998 ND 143	1998	5	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND143.pdf
12727	1998 ND 144	1998	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND144.pdf
12728	1998 ND 145	1998	9	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND145.pdf
12729	1998 ND 156	1998	11	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND156.pdf
12730	1998 ND 147	1998	9	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND147.pdf
12731	1998 ND 152	1998	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND152.pdf
12732	1998 ND 150	1998	14	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND150.pdf
12733	1998 ND 151	1998	13	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND151.pdf
12734	1998 ND 146	1998	13	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND146.pdf
12735	1998 ND 155	1998	4	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND155.pdf
12736	1998 ND 153	1998	9	9	51.9	236	SCANNED_OCR	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND153.pdf
12737	1998 ND 149	1998	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND149.pdf
12738	1998 ND 149	1998	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND149.pdf
12739	1998 ND 148	1998	16	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND148.pdf
12750	1998 ND 157	1998	19	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND157.pdf
12751	1998 ND 154	1998	13	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND154.pdf
12740	1998 ND 158	1998	14	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND158.pdf
12741	1998 ND 159	1998	12	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND159.pdf
12742	1998 ND 160	1998	7	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND160.pdf
12743	1998 ND 161	1998	8	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND161.pdf
12744	1998 ND 167	1998	15	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND167.pdf
12745	1998 ND 172	1998	13	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND172.pdf
12746	1998 ND 168	1998	15	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND168.pdf
12747	1998 ND 171	1998	3	3	17.2	71	SCANNED_OCR	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND171.pdf
12748	1998 ND 166	1998	12	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND166.pdf
12749	1998 ND 165	1998	20	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND165.pdf
12752	1998 ND 170	1998	22	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND170.pdf
12759	1998 ND 169	1998	31	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND169.pdf
12760	1998 ND 163	1998	33	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND163.pdf
12765	1998 ND 164	1998	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND164.pdf
18287	1998 ND 162	1998	2	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND162.pdf
12753	1998 ND 173	1998	17	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND173.pdf
12754	1998 ND 179	1998	15	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND179.pdf
12755	1998 ND 178	1998	12	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND178.pdf
12756	1998 ND 174	1998	19	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND174.pdf
12757	1998 ND 176	1998	9	0	0.0	5	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND176.pdf
12758	1998 ND 175	1998	14	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND175.pdf
12761	1998 ND 177	1998	17	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND177.pdf
12762	1998 ND 180	1998	5	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND180.pdf
12763	1998 ND 181	1998	16	0	0.0	4	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/1998/1998ND181.pdf
